Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,drone_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
False,,2.0743737499869894,1,2000,none,3,[[0 0]],8,False,128,uniform,0,45.254833995939045
False,,1.8441087910032365,1,2000,none,3,[[0 0]],9,False,128,uniform,0,45.254833995939045
False,,1.86200787499547,1,2000,none,3,[[0 0]],10,False,128,uniform,0,45.254833995939045
False,,1.8644239169952925,1,2000,none,3,[[0 0]],11,False,128,uniform,0,45.254833995939045
False,,1.9876050419989042,1,2000,none,3,[[0 0]],12,False,128,uniform,0,45.254833995939045
False,,2.4795304159924854,1,2000,none,3,[[0 0]],13,False,128,uniform,0,45.254833995939045
False,,1.3625099170021713,1,2000,none,3,[[0 0]],14,False,128,uniform,0,45.254833995939045
False,,2.7906256669957656,1,2000,none,3,[[0 0]],15,False,128,uniform,0,45.254833995939045
False,,3.1531766670232173,1,2000,none,3,[[0 0]],16,False,128,uniform,0,45.254833995939045
True,1977.0,3.2855127079819795,1,2000,none,3,[[0 0]],17,False,128,uniform,0,45.254833995939045
False,,2.6740356249792967,1,2000,none,3,[[0 0]],18,False,128,uniform,0,45.254833995939045
False,,4.091912083007628,1,2000,none,3,[[0 0]],19,False,128,uniform,0,45.254833995939045
False,,3.626847915991675,1,2000,none,3,[[0 0]],20,False,128,uniform,0,45.254833995939045
False,,4.372864207980456,1,2000,none,3,[[0 0]],21,False,128,uniform,0,45.254833995939045
False,,3.376479084021412,1,2000,none,3,[[0 0]],22,False,128,uniform,0,45.254833995939045
False,,3.8487087920075282,1,2000,none,3,[[0 0]],23,False,128,uniform,0,45.254833995939045
False,,3.7195404169906396,1,2000,none,3,[[0 0]],24,False,128,uniform,0,45.254833995939045
True,1884.0,4.7130303750163876,1,2000,none,3,[[0 0]],25,False,128,uniform,0,45.254833995939045
True,1561.0,2.8654297500033863,1,2000,none,3,[[0 0]],26,False,128,uniform,0,45.254833995939045
True,1651.0,4.131388582987711,1,2000,none,3,[[0 0]],27,False,128,uniform,0,45.254833995939045
False,,3.7277776669943705,1,2000,none,3,[[0 0]],28,False,128,uniform,0,45.254833995939045
False,,3.219452083023498,1,2000,none,3,[[0 0]],29,False,128,uniform,0,45.254833995939045
True,1386.0,3.023505374992965,1,2000,none,3,[[0 0]],30,False,128,uniform,0,45.254833995939045
False,,4.797111749998294,1,2000,none,3,[[0 0]],31,False,128,uniform,0,45.254833995939045
True,1359.0,2.8362130829773378,1,2000,none,3,[[0 0]],32,False,128,uniform,0,45.254833995939045
True,1429.0,3.270029290986713,1,2000,none,3,[[0 0]],33,False,128,uniform,0,45.254833995939045
True,1550.0,3.233184791984968,1,2000,none,3,[[0 0]],34,False,128,uniform,0,45.254833995939045
False,,3.818356167001184,1,2000,none,3,[[0 0]],35,False,128,uniform,0,45.254833995939045
False,,6.258721582998987,1,2000,none,3,[[0 0]],36,False,128,uniform,0,45.254833995939045
True,1769.0,4.171021665999433,1,2000,none,3,[[0 0]],37,False,128,uniform,0,45.254833995939045
False,,3.586678292020224,1,2000,none,3,[[0 0]],38,False,128,uniform,0,45.254833995939045
True,1280.0,3.1601286660006735,1,2000,none,3,[[0 0]],39,False,128,uniform,0,45.254833995939045
False,,3.6274706660187803,1,2000,none,3,[[0 0]],40,False,128,uniform,0,45.254833995939045
False,,4.6373657080112025,1,2000,none,3,[[0 0]],41,False,128,uniform,0,45.254833995939045
True,1326.0,3.191844042012235,1,2000,none,3,[[0 0]],42,False,128,uniform,0,45.254833995939045
True,1308.0,3.1514840419986285,1,2000,none,3,[[0 0]],43,False,128,uniform,0,45.254833995939045
True,1421.0,3.2713885830016807,1,2000,none,3,[[0 0]],44,False,128,uniform,0,45.254833995939045
True,1601.0,4.633242125011748,1,2000,none,3,[[0 0]],45,False,128,uniform,0,45.254833995939045
False,,3.828088417008985,1,2000,none,3,[[0 0]],46,False,128,uniform,0,45.254833995939045
True,1263.0,3.3144273340003565,1,2000,none,3,[[0 0]],47,False,128,uniform,0,45.254833995939045
True,1459.0,3.43719225001405,1,2000,none,3,[[0 0]],48,False,128,uniform,0,45.254833995939045
True,1633.0,4.332434167008614,1,2000,none,3,[[0 0]],49,False,128,uniform,0,45.254833995939045
True,1615.0,5.3152166249929,1,2000,none,3,[[0 0]],50,False,128,uniform,0,45.254833995939045
True,1208.0,2.929157791979378,1,2000,none,3,[[0 0]],51,False,128,uniform,0,45.254833995939045
True,1667.0,3.9730289170111064,1,2000,none,3,[[0 0]],52,False,128,uniform,0,45.254833995939045
True,1453.0,3.2410537080140784,1,2000,none,3,[[0 0]],53,False,128,uniform,0,45.254833995939045
True,1332.0,3.304579209012445,1,2000,none,3,[[0 0]],54,False,128,uniform,0,45.254833995939045
True,1648.0,4.198806208005408,1,2000,none,3,[[0 0]],55,False,128,uniform,0,45.254833995939045
True,1483.0,4.327220375009347,1,2000,none,3,[[0 0]],56,False,128,uniform,0,45.254833995939045
True,1695.0,4.538148249994265,1,2000,none,3,[[0 0]],57,False,128,uniform,0,45.254833995939045
True,1259.0,3.3626086250005756,1,2000,none,3,[[0 0]],58,False,128,uniform,0,45.254833995939045
True,1342.0,3.5809747919847723,1,2000,none,3,[[0 0]],59,False,128,uniform,0,45.254833995939045
True,1712.0,4.963099333981518,1,2000,none,3,[[0 0]],60,False,128,uniform,0,45.254833995939045
True,1601.0,4.988538667006651,1,2000,none,3,[[0 0]],61,False,128,uniform,0,45.254833995939045
True,1683.0,4.817728374997387,1,2000,none,3,[[0 0]],62,False,128,uniform,0,45.254833995939045
True,1549.0,4.674901542020962,1,2000,none,3,[[0 0]],63,False,128,uniform,0,45.254833995939045
True,1255.0,3.561269124998944,1,2000,none,3,[[0 0]],64,False,128,uniform,0,45.254833995939045
True,1487.0,4.122510583023541,1,2000,none,3,[[0 0]],65,False,128,uniform,0,45.254833995939045
True,1904.0,5.314278042002115,1,2000,none,3,[[0 0]],66,False,128,uniform,0,45.254833995939045
True,1583.0,5.17782762501156,1,2000,none,3,[[0 0]],67,False,128,uniform,0,45.254833995939045
True,1431.0,4.0528439590125345,1,2000,none,3,[[0 0]],68,False,128,uniform,0,45.254833995939045
True,1741.0,5.961010333005106,1,2000,none,3,[[0 0]],69,False,128,uniform,0,45.254833995939045
True,1509.0,4.289645125012612,1,2000,none,3,[[0 0]],70,False,128,uniform,0,45.254833995939045
True,1587.0,4.439670124993427,1,2000,none,3,[[0 0]],71,False,128,uniform,0,45.254833995939045
True,1670.0,6.041959833994042,1,2000,none,3,[[0 0]],72,False,128,uniform,0,45.254833995939045
True,1774.0,6.450050624989672,1,2000,none,3,[[0 0]],73,False,128,uniform,0,45.254833995939045
True,1487.0,4.591242250025971,1,2000,none,3,[[0 0]],74,False,128,uniform,0,45.254833995939045
True,1336.0,3.41228483300074,1,2000,none,3,[[0 0]],75,False,128,uniform,0,45.254833995939045
True,1727.0,5.506051125004888,1,2000,none,3,[[0 0]],76,False,128,uniform,0,45.254833995939045
True,1446.0,4.488793958007591,1,2000,none,3,[[0 0]],77,False,128,uniform,0,45.254833995939045
True,1463.0,4.557819709007163,1,2000,none,3,[[0 0]],78,False,128,uniform,0,45.254833995939045
True,1560.0,4.69510337500833,1,2000,none,3,[[0 0]],79,False,128,uniform,0,45.254833995939045
False,,7.361458083993057,1,2000,none,3,[[0 0]],80,False,128,uniform,0,45.254833995939045
True,1610.0,5.069022707990371,1,2000,none,3,[[0 0]],81,False,128,uniform,0,45.254833995939045
True,1566.0,5.069311792001827,1,2000,none,3,[[0 0]],82,False,128,uniform,0,45.254833995939045
True,1712.0,6.247113083023578,1,2000,none,3,[[0 0]],83,False,128,uniform,0,45.254833995939045
True,1697.0,4.906449292000616,1,2000,none,3,[[0 0]],84,False,128,uniform,0,45.254833995939045
True,1544.0,4.502367125009187,1,2000,none,3,[[0 0]],85,False,128,uniform,0,45.254833995939045
True,1763.0,5.983853042009287,1,2000,none,3,[[0 0]],86,False,128,uniform,0,45.254833995939045
True,1332.0,3.7066391659900546,1,2000,none,3,[[0 0]],87,False,128,uniform,0,45.254833995939045
True,1758.0,6.727005915978225,1,2000,none,3,[[0 0]],88,False,128,uniform,0,45.254833995939045
True,1653.0,4.832804916979512,1,2000,none,3,[[0 0]],89,False,128,uniform,0,45.254833995939045
True,1548.0,5.079656374990009,1,2000,none,3,[[0 0]],90,False,128,uniform,0,45.254833995939045
True,1788.0,5.5011645830236375,1,2000,none,3,[[0 0]],91,False,128,uniform,0,45.254833995939045
True,1790.0,6.295069249987137,1,2000,none,3,[[0 0]],92,False,128,uniform,0,45.254833995939045
True,1864.0,7.263384709018283,1,2000,none,3,[[0 0]],93,False,128,uniform,0,45.254833995939045
True,1632.0,5.593885249982122,1,2000,none,3,[[0 0]],94,False,128,uniform,0,45.254833995939045
True,1538.0,5.17869004100794,1,2000,none,3,[[0 0]],95,False,128,uniform,0,45.254833995939045
True,1324.0,3.6154984169988893,1,2000,none,3,[[0 0]],96,False,128,uniform,0,45.254833995939045
True,1672.0,5.472829999984242,1,2000,none,3,[[0 0]],97,False,128,uniform,0,45.254833995939045
True,1269.0,3.8515332909883,1,2000,none,3,[[0 0]],98,False,128,uniform,0,45.254833995939045
True,1330.0,3.834635957988212,1,2000,none,3,[[0 0]],99,False,128,uniform,0,45.254833995939045
True,1726.0,6.221595166018233,1,2000,none,3,[[0 0]],100,False,128,uniform,0,45.254833995939045
True,1718.0,5.725832416996127,1,2000,none,3,[[0 0]],101,False,128,uniform,0,45.254833995939045
True,1461.0,4.0674640420184005,1,2000,none,3,[[0 0]],102,False,128,uniform,0,45.254833995939045
True,1250.0,3.127449166990118,1,2000,none,3,[[0 0]],103,False,128,uniform,0,45.254833995939045
True,1295.0,3.637464875006117,1,2000,none,3,[[0 0]],104,False,128,uniform,0,45.254833995939045
True,1234.0,3.296049917000346,1,2000,none,3,[[0 0]],105,False,128,uniform,0,45.254833995939045
True,1279.0,3.6251227079774253,1,2000,none,3,[[0 0]],106,False,128,uniform,0,45.254833995939045
True,1592.0,4.880703792005079,1,2000,none,3,[[0 0]],107,False,128,uniform,0,45.254833995939045
True,1347.0,3.296356917009689,1,2000,none,3,[[0 0]],108,False,128,uniform,0,45.254833995939045
True,1486.0,4.794400957995094,1,2000,none,3,[[0 0]],109,False,128,uniform,0,45.254833995939045
True,1340.0,3.4801043340121396,1,2000,none,3,[[0 0]],110,False,128,uniform,0,45.254833995939045
True,1261.0,3.583239917003084,1,2000,none,3,[[0 0]],111,False,128,uniform,0,45.254833995939045
True,1255.0,3.3615451249934267,1,2000,none,3,[[0 0]],112,False,128,uniform,0,45.254833995939045
True,1244.0,3.153538542013848,1,2000,none,3,[[0 0]],113,False,128,uniform,0,45.254833995939045
True,1411.0,4.403470708988607,1,2000,none,3,[[0 0]],114,False,128,uniform,0,45.254833995939045
True,1333.0,4.324170542007778,1,2000,none,3,[[0 0]],115,False,128,uniform,0,45.254833995939045
True,1205.0,3.0780827080016024,1,2000,none,3,[[0 0]],116,False,128,uniform,0,45.254833995939045
True,1755.0,5.111367999983486,1,2000,none,3,[[0 0]],117,False,128,uniform,0,45.254833995939045
True,1231.0,3.0866965420136694,1,2000,none,3,[[0 0]],118,False,128,uniform,0,45.254833995939045
True,1205.0,3.2934368750138674,1,2000,none,3,[[0 0]],119,False,128,uniform,0,45.254833995939045
True,1329.0,3.3726270839979406,1,2000,none,3,[[0 0]],120,False,128,uniform,0,45.254833995939045
True,1302.0,4.081794124998851,1,2000,none,3,[[0 0]],121,False,128,uniform,0,45.254833995939045
True,1148.0,3.097960500017507,1,2000,none,3,[[0 0]],122,False,128,uniform,0,45.254833995939045
True,1352.0,4.55658725000103,1,2000,none,3,[[0 0]],123,False,128,uniform,0,45.254833995939045
True,1226.0,3.0355811250046827,1,2000,none,3,[[0 0]],124,False,128,uniform,0,45.254833995939045
True,1284.0,3.3551450000086334,1,2000,none,3,[[0 0]],125,False,128,uniform,0,45.254833995939045
True,1488.0,5.1921838330163155,1,2000,none,3,[[0 0]],126,False,128,uniform,0,45.254833995939045
True,1189.0,3.2716562499990687,1,2000,none,3,[[0 0]],127,False,128,uniform,0,45.254833995939045
False,,1.025958249985706,1,2000,none,3,[[0 0]],1,False,129,uniform,0,45.43126676640219
False,,1.2726471250061877,1,2000,none,3,[[0 0]],2,False,129,uniform,0,45.43126676640219
False,,1.3379378750105388,1,2000,none,3,[[0 0]],3,False,129,uniform,0,45.43126676640219
False,,1.467116125015309,1,2000,none,3,[[0 0]],4,False,129,uniform,0,45.43126676640219
False,,1.6038873750076164,1,2000,none,3,[[0 0]],5,False,129,uniform,0,45.43126676640219
False,,1.6290067080117296,1,2000,none,3,[[0 0]],6,False,129,uniform,0,45.43126676640219
False,,1.7058281670033466,1,2000,none,3,[[0 0]],7,False,129,uniform,0,45.43126676640219
False,,1.8472422919876408,1,2000,none,3,[[0 0]],8,False,129,uniform,0,45.43126676640219
False,,2.4126298329792917,1,2000,none,3,[[0 0]],9,False,129,uniform,0,45.43126676640219
False,,2.101606333977543,1,2000,none,3,[[0 0]],10,False,129,uniform,0,45.43126676640219
False,,2.442234375019325,1,2000,none,3,[[0 0]],11,False,129,uniform,0,45.43126676640219
False,,2.3630398329987656,1,2000,none,3,[[0 0]],12,False,129,uniform,0,45.43126676640219
False,,2.0868506670231,1,2000,none,3,[[0 0]],13,False,129,uniform,0,45.43126676640219
False,,2.205942957982188,1,2000,none,3,[[0 0]],14,False,129,uniform,0,45.43126676640219
False,,1.9896164579840843,1,2000,none,3,[[0 0]],15,False,129,uniform,0,45.43126676640219
False,,2.354739749978762,1,2000,none,3,[[0 0]],16,False,129,uniform,0,45.43126676640219
False,,1.8878712500154506,1,2000,none,3,[[0 0]],17,False,129,uniform,0,45.43126676640219
False,,2.411466791993007,1,2000,none,3,[[0 0]],18,False,129,uniform,0,45.43126676640219
False,,2.9202593340014573,1,2000,none,3,[[0 0]],19,False,129,uniform,0,45.43126676640219
False,,3.0032287500216626,1,2000,none,3,[[0 0]],20,False,129,uniform,0,45.43126676640219
False,,3.058390791004058,1,2000,none,3,[[0 0]],21,False,129,uniform,0,45.43126676640219
False,,3.6882053749868646,1,2000,none,3,[[0 0]],22,False,129,uniform,0,45.43126676640219
False,,3.8572418749972712,1,2000,none,3,[[0 0]],23,False,129,uniform,0,45.43126676640219
False,,3.8021559169865213,1,2000,none,3,[[0 0]],24,False,129,uniform,0,45.43126676640219
False,,4.28366124999593,1,2000,none,3,[[0 0]],25,False,129,uniform,0,45.43126676640219
False,,3.814899167016847,1,2000,none,3,[[0 0]],26,False,129,uniform,0,45.43126676640219
False,,5.732673332997365,1,2000,none,3,[[0 0]],27,False,129,uniform,0,45.43126676640219
False,,3.0636862500105053,1,2000,none,3,[[0 0]],28,False,129,uniform,0,45.43126676640219
False,,3.6767265829839744,1,2000,none,3,[[0 0]],29,False,129,uniform,0,45.43126676640219
False,,4.465134875004878,1,2000,none,3,[[0 0]],30,False,129,uniform,0,45.43126676640219
False,,3.568717749993084,1,2000,none,3,[[0 0]],31,False,129,uniform,0,45.43126676640219
True,1778.0,4.098002541984897,1,2000,none,3,[[0 0]],32,False,129,uniform,0,45.43126676640219
True,1058.0,2.7024355420144275,1,2000,none,3,[[0 0]],33,False,129,uniform,0,45.43126676640219
True,1348.0,3.7987928329966962,1,2000,none,3,[[0 0]],34,False,129,uniform,0,45.43126676640219
True,1522.0,4.471017458999995,1,2000,none,3,[[0 0]],35,False,129,uniform,0,45.43126676640219
False,,5.540800207993016,1,2000,none,3,[[0 0]],36,False,129,uniform,0,45.43126676640219
True,1364.0,3.0910744160064496,1,2000,none,3,[[0 0]],37,False,129,uniform,0,45.43126676640219
True,1148.0,2.9020799999998417,1,2000,none,3,[[0 0]],38,False,129,uniform,0,45.43126676640219
True,1317.0,3.8169872500002384,1,2000,none,3,[[0 0]],39,False,129,uniform,0,45.43126676640219
True,1524.0,4.974573790997965,1,2000,none,3,[[0 0]],40,False,129,uniform,0,45.43126676640219
True,1416.0,4.518980124994414,1,2000,none,3,[[0 0]],41,False,129,uniform,0,45.43126676640219
False,,5.325472374999663,1,2000,none,3,[[0 0]],42,False,129,uniform,0,45.43126676640219
True,1067.0,2.7160673750040587,1,2000,none,3,[[0 0]],43,False,129,uniform,0,45.43126676640219
True,1410.0,4.323722082976019,1,2000,none,3,[[0 0]],44,False,129,uniform,0,45.43126676640219
True,1622.0,5.382127958000638,1,2000,none,3,[[0 0]],45,False,129,uniform,0,45.43126676640219
True,1427.0,4.9978611250116955,1,2000,none,3,[[0 0]],46,False,129,uniform,0,45.43126676640219
True,1533.0,5.205951250012731,1,2000,none,3,[[0 0]],47,False,129,uniform,0,45.43126676640219
True,1386.0,5.153094583016355,1,2000,none,3,[[0 0]],48,False,129,uniform,0,45.43126676640219
True,1243.0,3.88201604198548,1,2000,none,3,[[0 0]],49,False,129,uniform,0,45.43126676640219
True,1544.0,5.15218870897661,1,2000,none,3,[[0 0]],50,False,129,uniform,0,45.43126676640219
True,1423.0,4.605534000002081,1,2000,none,3,[[0 0]],51,False,129,uniform,0,45.43126676640219
True,1402.0,5.276244624983519,1,2000,none,3,[[0 0]],52,False,129,uniform,0,45.43126676640219
True,1246.0,3.7164789579983335,1,2000,none,3,[[0 0]],53,False,129,uniform,0,45.43126676640219
True,1403.0,5.309972457995173,1,2000,none,3,[[0 0]],54,False,129,uniform,0,45.43126676640219
True,1224.0,3.0461636669933796,1,2000,none,3,[[0 0]],55,False,129,uniform,0,45.43126676640219
True,1611.0,5.38193895900622,1,2000,none,3,[[0 0]],56,False,129,uniform,0,45.43126676640219
True,1509.0,5.191178625012981,1,2000,none,3,[[0 0]],57,False,129,uniform,0,45.43126676640219
True,1583.0,5.79327487500268,1,2000,none,3,[[0 0]],58,False,129,uniform,0,45.43126676640219
True,1436.0,4.550573250016896,1,2000,none,3,[[0 0]],59,False,129,uniform,0,45.43126676640219
True,1322.0,4.436821582989069,1,2000,none,3,[[0 0]],60,False,129,uniform,0,45.43126676640219
True,1602.0,5.871490416000597,1,2000,none,3,[[0 0]],61,False,129,uniform,0,45.43126676640219
True,1539.0,5.5120576249901205,1,2000,none,3,[[0 0]],62,False,129,uniform,0,45.43126676640219
True,1211.0,4.201612917007878,1,2000,none,3,[[0 0]],63,False,129,uniform,0,45.43126676640219
True,1110.0,3.2641014170076232,1,2000,none,3,[[0 0]],64,False,129,uniform,0,45.43126676640219
True,1444.0,5.01967887498904,1,2000,none,3,[[0 0]],65,False,129,uniform,0,45.43126676640219
True,1345.0,4.660652292019222,1,2000,none,3,[[0 0]],66,False,129,uniform,0,45.43126676640219
True,1518.0,5.041590208013076,1,2000,none,3,[[0 0]],67,False,129,uniform,0,45.43126676640219
True,1290.0,4.674495166982524,1,2000,none,3,[[0 0]],68,False,129,uniform,0,45.43126676640219
True,1477.0,6.1320448750047944,1,2000,none,3,[[0 0]],69,False,129,uniform,0,45.43126676640219
True,1690.0,5.656205999985104,1,2000,none,3,[[0 0]],70,False,129,uniform,0,45.43126676640219
True,1432.0,5.049726249999367,1,2000,none,3,[[0 0]],71,False,129,uniform,0,45.43126676640219
True,1383.0,4.85050775000127,1,2000,none,3,[[0 0]],72,False,129,uniform,0,45.43126676640219
True,1559.0,5.977696208021371,1,2000,none,3,[[0 0]],73,False,129,uniform,0,45.43126676640219
True,1478.0,4.796345208014827,1,2000,none,3,[[0 0]],74,False,129,uniform,0,45.43126676640219
True,1478.0,5.508869540994056,1,2000,none,3,[[0 0]],75,False,129,uniform,0,45.43126676640219
True,1385.0,4.5399321249860805,1,2000,none,3,[[0 0]],76,False,129,uniform,0,45.43126676640219
True,1412.0,5.450514667027164,1,2000,none,3,[[0 0]],77,False,129,uniform,0,45.43126676640219
True,1231.0,4.532115749985678,1,2000,none,3,[[0 0]],78,False,129,uniform,0,45.43126676640219
True,1501.0,5.325869584019529,1,2000,none,3,[[0 0]],79,False,129,uniform,0,45.43126676640219
True,1398.0,4.448080999980448,1,2000,none,3,[[0 0]],80,False,129,uniform,0,45.43126676640219
True,1644.0,6.2685205829911865,1,2000,none,3,[[0 0]],81,False,129,uniform,0,45.43126676640219
True,1686.0,8.44591516701621,1,2000,none,3,[[0 0]],82,False,129,uniform,0,45.43126676640219
True,1431.0,4.75179837498581,1,2000,none,3,[[0 0]],83,False,129,uniform,0,45.43126676640219
True,1492.0,5.558450832992094,1,2000,none,3,[[0 0]],84,False,129,uniform,0,45.43126676640219
True,1473.0,6.6022539580008015,1,2000,none,3,[[0 0]],85,False,129,uniform,0,45.43126676640219
True,1474.0,5.7723064590245485,1,2000,none,3,[[0 0]],86,False,129,uniform,0,45.43126676640219
True,1618.0,7.757852749986341,1,2000,none,3,[[0 0]],87,False,129,uniform,0,45.43126676640219
True,1453.0,5.326240708003752,1,2000,none,3,[[0 0]],88,False,129,uniform,0,45.43126676640219
True,1323.0,4.469806582987076,1,2000,none,3,[[0 0]],89,False,129,uniform,0,45.43126676640219
True,1319.0,5.652824374992633,1,2000,none,3,[[0 0]],90,False,129,uniform,0,45.43126676640219
True,1557.0,6.552127958013443,1,2000,none,3,[[0 0]],91,False,129,uniform,0,45.43126676640219
True,1522.0,6.754195957997581,1,2000,none,3,[[0 0]],92,False,129,uniform,0,45.43126676640219
True,1122.0,3.7781458329991437,1,2000,none,3,[[0 0]],93,False,129,uniform,0,45.43126676640219
True,1579.0,6.678054332995089,1,2000,none,3,[[0 0]],94,False,129,uniform,0,45.43126676640219
True,1486.0,6.449608750001062,1,2000,none,3,[[0 0]],95,False,129,uniform,0,45.43126676640219
True,1440.0,6.396115333976923,1,2000,none,3,[[0 0]],96,False,129,uniform,0,45.43126676640219
True,1190.0,3.46569174999604,1,2000,none,3,[[0 0]],97,False,129,uniform,0,45.43126676640219
True,1307.0,4.711719999992056,1,2000,none,3,[[0 0]],98,False,129,uniform,0,45.43126676640219
True,1899.0,10.007948333019158,1,2000,none,3,[[0 0]],99,False,129,uniform,0,45.43126676640219
True,1742.0,8.020462042011786,1,2000,none,3,[[0 0]],100,False,129,uniform,0,45.43126676640219
True,1636.0,6.877764666976873,1,2000,none,3,[[0 0]],101,False,129,uniform,0,45.43126676640219
True,1159.0,4.158190249989275,1,2000,none,3,[[0 0]],102,False,129,uniform,0,45.43126676640219
True,1175.0,4.270887582999421,1,2000,none,3,[[0 0]],103,False,129,uniform,0,45.43126676640219
True,1318.0,5.04146262499853,1,2000,none,3,[[0 0]],104,False,129,uniform,0,45.43126676640219
True,1408.0,5.354879292019177,1,2000,none,3,[[0 0]],105,False,129,uniform,0,45.43126676640219
True,1188.0,4.743969416973414,1,2000,none,3,[[0 0]],106,False,129,uniform,0,45.43126676640219
True,1524.0,6.08262558298884,1,2000,none,3,[[0 0]],107,False,129,uniform,0,45.43126676640219
True,1069.0,3.5495299579924904,1,2000,none,3,[[0 0]],108,False,129,uniform,0,45.43126676640219
True,1194.0,5.02472291700542,1,2000,none,3,[[0 0]],109,False,129,uniform,0,45.43126676640219
True,1186.0,4.462620959006017,1,2000,none,3,[[0 0]],110,False,129,uniform,0,45.43126676640219
True,1137.0,4.5459585420030635,1,2000,none,3,[[0 0]],111,False,129,uniform,0,45.43126676640219
True,1055.0,3.0189360420044977,1,2000,none,3,[[0 0]],112,False,129,uniform,0,45.43126676640219
True,1559.0,8.153382624994265,1,2000,none,3,[[0 0]],113,False,129,uniform,0,45.43126676640219
True,928.0,3.0640714580076747,1,2000,none,3,[[0 0]],114,False,129,uniform,0,45.43126676640219
True,1252.0,4.209764667000854,1,2000,none,3,[[0 0]],115,False,129,uniform,0,45.43126676640219
True,1199.0,4.1925895839813165,1,2000,none,3,[[0 0]],116,False,129,uniform,0,45.43126676640219
True,1026.0,3.8983074160059914,1,2000,none,3,[[0 0]],117,False,129,uniform,0,45.43126676640219
True,952.0,3.058664875017712,1,2000,none,3,[[0 0]],118,False,129,uniform,0,45.43126676640219
True,1076.0,3.5336283330107108,1,2000,none,3,[[0 0]],119,False,129,uniform,0,45.43126676640219
True,1036.0,3.0567817080009263,1,2000,none,3,[[0 0]],120,False,129,uniform,0,45.43126676640219
True,1217.0,3.2627256249834318,1,2000,none,3,[[0 0]],121,False,129,uniform,0,45.43126676640219
True,898.0,2.846018832991831,1,2000,none,3,[[0 0]],122,False,129,uniform,0,45.43126676640219
True,901.0,2.964069625013508,1,2000,none,3,[[0 0]],123,False,129,uniform,0,45.43126676640219
True,925.0,3.0213440410152543,1,2000,none,3,[[0 0]],124,False,129,uniform,0,45.43126676640219
True,1076.0,3.0960298330173828,1,2000,none,3,[[0 0]],125,False,129,uniform,0,45.43126676640219
True,897.0,2.7283852089894935,1,2000,none,3,[[0 0]],126,False,129,uniform,0,45.43126676640219
True,1063.0,3.137903124996228,1,2000,none,3,[[0 0]],127,False,129,uniform,0,45.43126676640219
True,1082.0,3.162076957989484,1,2000,none,3,[[0 0]],128,False,129,uniform,0,45.43126676640219
False,,1.1479062089929357,1,2000,none,3,[[0 0]],1,False,120,uniform,1,43.81780460041329
False,,1.101302625000244,1,2000,none,3,[[0 0]],2,False,120,uniform,1,43.81780460041329
False,,1.544752082991181,1,2000,none,3,[[0 0]],3,False,120,uniform,1,43.81780460041329
False,,1.6789962089969777,1,2000,none,3,[[0 0]],4,False,120,uniform,1,43.81780460041329
False,,1.5663818749890197,1,2000,none,3,[[0 0]],5,False,120,uniform,1,43.81780460041329
False,,1.7800697080092505,1,2000,none,3,[[0 0]],6,False,120,uniform,1,43.81780460041329
False,,1.7078274590021465,1,2000,none,3,[[0 0]],7,False,120,uniform,1,43.81780460041329
False,,2.2160072500118986,1,2000,none,3,[[0 0]],8,False,120,uniform,1,43.81780460041329
False,,2.236411334015429,1,2000,none,3,[[0 0]],9,False,120,uniform,1,43.81780460041329
False,,1.7007337919785641,1,2000,none,3,[[0 0]],10,False,120,uniform,1,43.81780460041329
False,,2.3079199999920093,1,2000,none,3,[[0 0]],11,False,120,uniform,1,43.81780460041329
False,,2.1217052080028225,1,2000,none,3,[[0 0]],12,False,120,uniform,1,43.81780460041329
False,,2.2686892909987364,1,2000,none,3,[[0 0]],13,False,120,uniform,1,43.81780460041329
False,,2.322073957999237,1,2000,none,3,[[0 0]],14,False,120,uniform,1,43.81780460041329
False,,3.438035041996045,1,2000,none,3,[[0 0]],15,False,120,uniform,1,43.81780460041329
False,,2.854999833012698,1,2000,none,3,[[0 0]],16,False,120,uniform,1,43.81780460041329
False,,3.459594207990449,1,2000,none,3,[[0 0]],17,False,120,uniform,1,43.81780460041329
False,,2.155696749978233,1,2000,none,3,[[0 0]],18,False,120,uniform,1,43.81780460041329
False,,2.543769499985501,1,2000,none,3,[[0 0]],19,False,120,uniform,1,43.81780460041329
False,,3.081765584007371,1,2000,none,3,[[0 0]],20,False,120,uniform,1,43.81780460041329
False,,2.419074208009988,1,2000,none,3,[[0 0]],21,False,120,uniform,1,43.81780460041329
False,,2.927592541993363,1,2000,none,3,[[0 0]],22,False,120,uniform,1,43.81780460041329
True,1719.0,3.3584807080042083,1,2000,none,3,[[0 0]],23,False,120,uniform,1,43.81780460041329
True,1790.0,3.721297707990743,1,2000,none,3,[[0 0]],24,False,120,uniform,1,43.81780460041329
False,,3.183485332992859,1,2000,none,3,[[0 0]],25,False,120,uniform,1,43.81780460041329
False,,3.026311416993849,1,2000,none,3,[[0 0]],26,False,120,uniform,1,43.81780460041329
False,,4.237452791974647,1,2000,none,3,[[0 0]],27,False,120,uniform,1,43.81780460041329
False,,4.160049915983109,1,2000,none,3,[[0 0]],28,False,120,uniform,1,43.81780460041329
False,,3.7552823329751845,1,2000,none,3,[[0 0]],29,False,120,uniform,1,43.81780460041329
