Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dt,drone_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
True,1913.0,10.740772250006557,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,102,uniform,1,40.39801975344831
False,,11.221811916009756,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,102,uniform,1,40.39801975344831
True,1885.0,10.544125375003205,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,102,uniform,1,40.39801975344831
False,,11.859508624998853,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,107,uniform,1,41.376321731154405
False,,12.01759783399757,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,107,uniform,1,41.376321731154405
False,,12.111899666997488,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,107,uniform,1,41.376321731154405
False,,12.891457874997286,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,107,uniform,1,41.376321731154405
True,1964.0,13.009161249996396,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,107,uniform,1,41.376321731154405
False,,11.639721875006217,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,107,uniform,1,41.376321731154405
True,1973.0,11.478525165992323,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,107,uniform,1,41.376321731154405
False,,11.919362125001498,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,107,uniform,1,41.376321731154405
False,,11.767107249994297,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,107,uniform,1,41.376321731154405
False,,11.89291041699471,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,107,uniform,1,41.376321731154405
False,,11.805616666999413,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,107,uniform,1,41.376321731154405
False,,12.565353915997548,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,107,uniform,1,41.376321731154405
False,,13.108400915996754,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,107,uniform,1,41.376321731154405
False,,12.043889917011256,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,107,uniform,1,41.376321731154405
False,,11.820037917001173,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,107,uniform,1,41.376321731154405
False,,11.694348582997918,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,107,uniform,1,41.376321731154405
False,,12.048315624997485,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,107,uniform,1,41.376321731154405
False,,12.359918125002878,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,107,uniform,1,41.376321731154405
False,,13.26382883299084,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,107,uniform,1,41.376321731154405
False,,12.883507209000527,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,107,uniform,1,41.376321731154405
False,,12.542191290995106,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,107,uniform,1,41.376321731154405
False,,11.677854416993796,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,107,uniform,1,41.376321731154405
False,,12.625120833006804,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,107,uniform,1,41.376321731154405
False,,12.414551708003273,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,107,uniform,1,41.376321731154405
False,,11.814116124995053,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,107,uniform,1,41.376321731154405
False,,11.836814167007105,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,107,uniform,1,41.376321731154405
False,,11.883797749993391,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,107,uniform,1,41.376321731154405
False,,12.690358082996681,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,107,uniform,1,41.376321731154405
False,,13.59317175000615,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,112,uniform,1,42.33202097703345
False,,16.16793670800689,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,112,uniform,1,42.33202097703345
False,,14.369634084010613,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,112,uniform,1,42.33202097703345
False,,12.272998041997198,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,112,uniform,1,42.33202097703345
False,,12.683763082997757,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,112,uniform,1,42.33202097703345
False,,13.281529750005575,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,112,uniform,1,42.33202097703345
False,,12.872409625008004,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,112,uniform,1,42.33202097703345
False,,12.756468459003372,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,112,uniform,1,42.33202097703345
False,,12.713012542008073,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,112,uniform,1,42.33202097703345
False,,12.014792458998272,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,112,uniform,1,42.33202097703345
False,,13.936136124990298,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,112,uniform,1,42.33202097703345
False,,12.37547783300397,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,112,uniform,1,42.33202097703345
False,,11.84971083299024,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,112,uniform,1,42.33202097703345
False,,12.50063045900606,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,112,uniform,1,42.33202097703345
False,,12.126805417006835,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,112,uniform,1,42.33202097703345
False,,12.05894270799763,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,112,uniform,1,42.33202097703345
False,,12.802436707992456,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,112,uniform,1,42.33202097703345
False,,11.961818834010046,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,112,uniform,1,42.33202097703345
False,,12.17340079099813,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,112,uniform,1,42.33202097703345
False,,12.22505670900864,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,112,uniform,1,42.33202097703345
False,,12.069672917001299,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,112,uniform,1,42.33202097703345
False,,12.408398708997993,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,112,uniform,1,42.33202097703345
False,,13.008215165988076,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,112,uniform,1,42.33202097703345
False,,13.228534959009266,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,112,uniform,1,42.33202097703345
False,,13.75114662499982,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,112,uniform,1,42.33202097703345
False,,13.709968875002232,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,112,uniform,1,42.33202097703345
False,,13.579380750001292,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,112,uniform,1,42.33202097703345
False,,14.241282082992257,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,112,uniform,1,42.33202097703345
False,,14.192438209007378,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,112,uniform,1,42.33202097703345
False,,17.96619437499612,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,112,uniform,1,42.33202097703345
False,,20.580353333993116,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,117,uniform,1,43.266615305567875
False,,13.383562709001126,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,117,uniform,1,43.266615305567875
False,,14.5963591250038,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,117,uniform,1,43.266615305567875
False,,14.51240316699841,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,117,uniform,1,43.266615305567875
False,,15.660115582999424,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,117,uniform,1,43.266615305567875
False,,18.48344400001224,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,117,uniform,1,43.266615305567875
False,,15.747685166003066,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,117,uniform,1,43.266615305567875
False,,17.242769042000873,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,117,uniform,1,43.266615305567875
False,,13.935766291004256,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,117,uniform,1,43.266615305567875
False,,14.395245374995284,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,117,uniform,1,43.266615305567875
False,,13.896570166994934,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,117,uniform,1,43.266615305567875
False,,14.000863542009029,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,117,uniform,1,43.266615305567875
False,,14.077893209003378,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,117,uniform,1,43.266615305567875
False,,14.116711374997976,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,117,uniform,1,43.266615305567875
False,,14.047197415988194,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,117,uniform,1,43.266615305567875
False,,14.428479209003854,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,117,uniform,1,43.266615305567875
False,,13.50677562499186,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,117,uniform,1,43.266615305567875
False,,13.90944883399061,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,117,uniform,1,43.266615305567875
False,,13.482929749996401,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,117,uniform,1,43.266615305567875
False,,14.486422583999229,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,117,uniform,1,43.266615305567875
False,,14.593854166989331,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,117,uniform,1,43.266615305567875
False,,14.822256958999787,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,117,uniform,1,43.266615305567875
False,,14.515940500001307,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,117,uniform,1,43.266615305567875
False,,13.457292208011495,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,117,uniform,1,43.266615305567875
False,,13.76952687499579,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,117,uniform,1,43.266615305567875
False,,13.602647374995286,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,117,uniform,1,43.266615305567875
False,,13.028950708001503,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,117,uniform,1,43.266615305567875
False,,14.485974625000381,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,117,uniform,1,43.266615305567875
False,,15.784284250010387,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,117,uniform,1,43.266615305567875
False,,13.886849916001665,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,117,uniform,1,43.266615305567875
False,,13.357994334000978,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",61,True,117,uniform,1,43.266615305567875
False,,15.268765458007692,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,122,uniform,1,44.181444068749045
False,,14.561458041993319,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,122,uniform,1,44.181444068749045
False,,14.112559916000464,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,122,uniform,1,44.181444068749045
False,,14.004241208996973,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,122,uniform,1,44.181444068749045
False,,14.186562999995658,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,122,uniform,1,44.181444068749045
False,,14.33010262499738,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,122,uniform,1,44.181444068749045
False,,14.504602375003742,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,122,uniform,1,44.181444068749045
False,,13.844950583006721,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,122,uniform,1,44.181444068749045
False,,15.141052833001595,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,122,uniform,1,44.181444068749045
False,,14.049544333000085,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,122,uniform,1,44.181444068749045
False,,15.15768587499042,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,122,uniform,1,44.181444068749045
False,,15.1259710000013,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,122,uniform,1,44.181444068749045
False,,13.95087312500982,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,122,uniform,1,44.181444068749045
False,,14.049999124996248,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,122,uniform,1,44.181444068749045
False,,13.644478834001347,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,122,uniform,1,44.181444068749045
False,,13.126302167001995,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,122,uniform,1,44.181444068749045
False,,13.820878541999264,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,122,uniform,1,44.181444068749045
False,,13.054385915995226,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,122,uniform,1,44.181444068749045
False,,13.309937832993455,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,122,uniform,1,44.181444068749045
False,,13.266521458004718,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,122,uniform,1,44.181444068749045
False,,13.876867290993687,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,122,uniform,1,44.181444068749045
False,,14.836953874997562,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,122,uniform,1,44.181444068749045
False,,13.793712708997191,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,122,uniform,1,44.181444068749045
False,,15.515928666995023,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,122,uniform,1,44.181444068749045
False,,15.229616958007682,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,122,uniform,1,44.181444068749045
False,,14.266339292007615,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,122,uniform,1,44.181444068749045
False,,14.641346832999261,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,122,uniform,1,44.181444068749045
False,,14.831743082992034,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,122,uniform,1,44.181444068749045
False,,14.95044654099911,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,122,uniform,1,44.181444068749045
False,,15.499562707991572,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,122,uniform,1,44.181444068749045
False,,15.04487629099458,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",61,True,122,uniform,1,44.181444068749045
False,,16.050749749992974,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",63,True,122,uniform,1,44.181444068749045
False,,15.983866916998522,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,127,uniform,1,45.077710678338576
False,,17.63343050000549,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,127,uniform,1,45.077710678338576
False,,15.714657958989847,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,127,uniform,1,45.077710678338576
False,,15.574099374993239,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,127,uniform,1,45.077710678338576
False,,14.059555208994425,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,127,uniform,1,45.077710678338576
False,,12.877663167004357,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,127,uniform,1,45.077710678338576
False,,14.071172832991579,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,127,uniform,1,45.077710678338576
False,,16.611559042008594,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,127,uniform,1,45.077710678338576
False,,14.180399749995559,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,127,uniform,1,45.077710678338576
False,,13.295007624998107,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,127,uniform,1,45.077710678338576
False,,13.87725579200196,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,127,uniform,1,45.077710678338576
False,,13.772235000011278,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,127,uniform,1,45.077710678338576
False,,13.764141249994282,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,127,uniform,1,45.077710678338576
False,,14.416658542002551,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,127,uniform,1,45.077710678338576
False,,13.297516499995254,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,127,uniform,1,45.077710678338576
False,,12.752212207997218,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,127,uniform,1,45.077710678338576
False,,12.815415958000813,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,127,uniform,1,45.077710678338576
False,,14.776814290991751,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,127,uniform,1,45.077710678338576
False,,14.137090167001588,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,127,uniform,1,45.077710678338576
False,,12.414614624998649,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,127,uniform,1,45.077710678338576
False,,15.323374333005631,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,127,uniform,1,45.077710678338576
False,,15.600366041995585,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,127,uniform,1,45.077710678338576
False,,13.457952708005905,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,127,uniform,1,45.077710678338576
False,,12.5360252919927,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,127,uniform,1,45.077710678338576
False,,12.42698008401203,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,127,uniform,1,45.077710678338576
False,,12.708568250003736,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,127,uniform,1,45.077710678338576
False,,12.613021375000244,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,127,uniform,1,45.077710678338576
False,,13.413466124999104,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,127,uniform,1,45.077710678338576
False,,16.35952370800078,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,127,uniform,1,45.077710678338576
False,,16.29290737499832,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,127,uniform,1,45.077710678338576
False,,17.353242166995187,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",61,True,127,uniform,1,45.077710678338576
False,,16.884148333992925,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",63,True,127,uniform,1,45.077710678338576
False,,18.89678029100469,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",65,True,127,uniform,1,45.077710678338576
False,,17.58511762499984,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",67,True,127,uniform,1,45.077710678338576
False,,19.73454266700719,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,132,uniform,1,45.95650117230423
False,,19.591002750006737,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,132,uniform,1,45.95650117230423
False,,18.22642733300745,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,132,uniform,1,45.95650117230423
False,,17.983700207987567,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,132,uniform,1,45.95650117230423
False,,19.133917292012484,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,132,uniform,1,45.95650117230423
False,,19.781552999993437,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,132,uniform,1,45.95650117230423
False,,18.518751249997877,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,132,uniform,1,45.95650117230423
False,,18.675816624992876,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,132,uniform,1,45.95650117230423
False,,20.212280832987744,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,132,uniform,1,45.95650117230423
False,,18.301715959009016,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,132,uniform,1,45.95650117230423
False,,18.323983166003018,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,132,uniform,1,45.95650117230423
False,,19.487914958008332,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,132,uniform,1,45.95650117230423
False,,18.191262417007238,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,132,uniform,1,45.95650117230423
False,,17.942808000007062,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,132,uniform,1,45.95650117230423
False,,18.404900459005148,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,132,uniform,1,45.95650117230423
False,,18.04980500000238,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,132,uniform,1,45.95650117230423
False,,16.77314791599929,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,132,uniform,1,45.95650117230423
False,,16.897394708998036,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,132,uniform,1,45.95650117230423
False,,18.057178457995178,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,132,uniform,1,45.95650117230423
False,,17.375438959003077,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,132,uniform,1,45.95650117230423
False,,17.295572791990708,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,132,uniform,1,45.95650117230423
False,,17.52173487500113,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,132,uniform,1,45.95650117230423
False,,17.236148666008376,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,132,uniform,1,45.95650117230423
False,,18.08018083400384,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,132,uniform,1,45.95650117230423
False,,18.047705833989312,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,132,uniform,1,45.95650117230423
False,,17.713419457999407,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,132,uniform,1,45.95650117230423
False,,21.005271917005302,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,132,uniform,1,45.95650117230423
False,,26.673777249990962,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,132,uniform,1,45.95650117230423
False,,33.21757183400041,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,132,uniform,1,45.95650117230423
False,,35.28327645800891,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,132,uniform,1,45.95650117230423
False,,33.91119266700116,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",61,True,132,uniform,1,45.95650117230423
False,,30.643267584004207,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",63,True,132,uniform,1,45.95650117230423
False,,28.81363895800314,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",65,True,132,uniform,1,45.95650117230423
False,,33.99669004099269,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",67,True,132,uniform,1,45.95650117230423
False,,33.106769999998505,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",69,True,132,uniform,1,45.95650117230423
False,,35.01891149999574,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,137,uniform,1,46.8187996428785
False,,27.69135004200507,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,137,uniform,1,46.8187996428785
False,,32.64419670798816,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,137,uniform,1,46.8187996428785
False,,37.84231466599158,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,137,uniform,1,46.8187996428785
False,,35.65043374999368,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,137,uniform,1,46.8187996428785
False,,32.598615750001045,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,137,uniform,1,46.8187996428785
False,,36.166478165992885,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,137,uniform,1,46.8187996428785
False,,36.29595495898684,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,137,uniform,1,46.8187996428785
False,,34.49357649999729,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,137,uniform,1,46.8187996428785
False,,36.525680625010864,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,137,uniform,1,46.8187996428785
False,,27.71578616699844,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,137,uniform,1,46.8187996428785
False,,18.175950375007233,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,137,uniform,1,46.8187996428785
False,,18.515841417000047,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,137,uniform,1,46.8187996428785
False,,19.814055209004437,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,137,uniform,1,46.8187996428785
False,,24.01710404199548,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,137,uniform,1,46.8187996428785
False,,27.073002707998967,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,137,uniform,1,46.8187996428785
False,,26.44668137500412,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,137,uniform,1,46.8187996428785
False,,24.657343917002436,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,137,uniform,1,46.8187996428785
False,,31.560918834002223,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,137,uniform,1,46.8187996428785
False,,28.72215316600341,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,137,uniform,1,46.8187996428785
False,,27.24918445799267,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,137,uniform,1,46.8187996428785
False,,26.862146291998215,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,137,uniform,1,46.8187996428785
False,,21.47201362501073,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,137,uniform,1,46.8187996428785
False,,19.588513750000857,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,137,uniform,1,46.8187996428785
False,,19.239389333000872,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,137,uniform,1,46.8187996428785
False,,19.940880791997188,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,137,uniform,1,46.8187996428785
False,,18.7490174590057,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,137,uniform,1,46.8187996428785
False,,20.197000583008048,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,137,uniform,1,46.8187996428785
False,,19.424659832991892,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,137,uniform,1,46.8187996428785
False,,19.023874791004346,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,137,uniform,1,46.8187996428785
False,,21.55962187499972,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",61,True,137,uniform,1,46.8187996428785
