Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dog_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
True,582.0,3.2154069160169456,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",78,True,125,uniform,1,44.721359549995796
True,576.0,3.003056666988414,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",79,True,125,uniform,1,44.721359549995796
True,567.0,3.066838208993431,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",80,True,125,uniform,1,44.721359549995796
True,591.0,3.3748932919988874,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",81,True,125,uniform,1,44.721359549995796
True,597.0,3.1417984580039047,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",82,True,125,uniform,1,44.721359549995796
True,592.0,3.2920989170088433,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",83,True,125,uniform,1,44.721359549995796
True,582.0,3.329703249997692,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",84,True,125,uniform,1,44.721359549995796
True,597.0,3.051040499994997,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",85,True,125,uniform,1,44.721359549995796
True,576.0,3.0516252079978585,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",86,True,125,uniform,1,44.721359549995796
True,568.0,2.8567457910103258,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",87,True,125,uniform,1,44.721359549995796
True,577.0,3.2123180830094498,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",88,True,125,uniform,1,44.721359549995796
True,608.0,3.2581489160074852,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",89,True,125,uniform,1,44.721359549995796
True,631.0,3.511214582977118,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",90,True,125,uniform,1,44.721359549995796
True,580.0,3.0115924580022693,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",91,True,125,uniform,1,44.721359549995796
True,619.0,3.397219167003641,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",92,True,125,uniform,1,44.721359549995796
True,607.0,3.278590792004252,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",93,True,125,uniform,1,44.721359549995796
True,607.0,3.314630125008989,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",94,True,125,uniform,1,44.721359549995796
True,585.0,3.0836202089849394,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",95,True,125,uniform,1,44.721359549995796
True,590.0,3.2302479579811916,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",96,True,125,uniform,1,44.721359549995796
True,584.0,3.1498929590161424,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",97,True,125,uniform,1,44.721359549995796
True,578.0,3.270542165992083,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",98,True,125,uniform,1,44.721359549995796
True,555.0,2.996066207997501,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",99,True,125,uniform,1,44.721359549995796
True,575.0,3.181412874982925,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",100,True,125,uniform,1,44.721359549995796
True,578.0,3.3772762499866076,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",101,True,125,uniform,1,44.721359549995796
True,593.0,3.3702534579788335,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",102,True,125,uniform,1,44.721359549995796
True,585.0,3.396949540998321,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",103,True,125,uniform,1,44.721359549995796
True,624.0,3.711892541992711,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",104,True,125,uniform,1,44.721359549995796
True,587.0,3.582667541981209,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",105,True,125,uniform,1,44.721359549995796
True,613.0,3.6215089580218773,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",106,True,125,uniform,1,44.721359549995796
True,580.0,3.394898208003724,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",107,True,125,uniform,1,44.721359549995796
True,574.0,3.2873235830047633,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",108,True,125,uniform,1,44.721359549995796
True,576.0,3.3594541249913163,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",109,True,125,uniform,1,44.721359549995796
True,564.0,3.248632499977248,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",110,True,125,uniform,1,44.721359549995796
True,583.0,3.410770499991486,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",111,True,125,uniform,1,44.721359549995796
True,628.0,3.7495644580048975,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",112,True,125,uniform,1,44.721359549995796
True,560.0,3.2928255409933627,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",113,True,125,uniform,1,44.721359549995796
True,578.0,3.4088009580154903,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",114,True,125,uniform,1,44.721359549995796
True,556.0,3.1842512500006706,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",115,True,125,uniform,1,44.721359549995796
True,592.0,3.5965060419985093,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",116,True,125,uniform,1,44.721359549995796
True,561.0,3.27506316700601,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",117,True,125,uniform,1,44.721359549995796
True,567.0,3.28588983300142,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",118,True,125,uniform,1,44.721359549995796
True,576.0,3.434973750001518,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",119,True,125,uniform,1,44.721359549995796
True,551.0,3.1898320830077864,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",120,True,125,uniform,1,44.721359549995796
True,555.0,3.2813071670243517,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",121,True,125,uniform,1,44.721359549995796
True,554.0,3.2928747909900267,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",122,True,125,uniform,1,44.721359549995796
True,563.0,3.4225043329934124,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",123,True,125,uniform,1,44.721359549995796
True,540.0,3.07632225000998,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",124,True,125,uniform,1,44.721359549995796
False,,1.8897313330089673,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",1,True,126,uniform,1,44.8998886412873
False,,3.093437959003495,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",2,True,126,uniform,1,44.8998886412873
False,,2.4652026669937186,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",3,True,126,uniform,1,44.8998886412873
False,,4.265178667003056,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",4,True,126,uniform,1,44.8998886412873
False,,4.509001708007418,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",5,True,126,uniform,1,44.8998886412873
False,,5.280718374997377,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",6,True,126,uniform,1,44.8998886412873
False,,6.016820999997435,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",7,True,126,uniform,1,44.8998886412873
False,,4.955516583024291,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",8,True,126,uniform,1,44.8998886412873
False,,7.114905708003789,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",9,True,126,uniform,1,44.8998886412873
True,632.0,2.318287624977529,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",10,True,126,uniform,1,44.8998886412873
True,1458.0,5.72674187499797,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",11,True,126,uniform,1,44.8998886412873
True,575.0,1.9402962909953203,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",12,True,126,uniform,1,44.8998886412873
True,1493.0,6.1815775000141,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",13,True,126,uniform,1,44.8998886412873
False,,7.877469500002917,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",14,True,126,uniform,1,44.8998886412873
False,,7.508501000003889,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",15,True,126,uniform,1,44.8998886412873
False,,6.123875709017739,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",16,True,126,uniform,1,44.8998886412873
True,655.0,2.547615916002542,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",17,True,126,uniform,1,44.8998886412873
True,880.0,3.741580875008367,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",18,True,126,uniform,1,44.8998886412873
True,609.0,2.4052911670005415,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",19,True,126,uniform,1,44.8998886412873
False,,9.034043791994918,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",20,True,126,uniform,1,44.8998886412873
True,707.0,2.9197188339894637,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",21,True,126,uniform,1,44.8998886412873
True,993.0,4.3113833329989575,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",22,True,126,uniform,1,44.8998886412873
True,937.0,4.2493893330101855,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",23,True,126,uniform,1,44.8998886412873
True,648.0,2.7174466669966932,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",24,True,126,uniform,1,44.8998886412873
True,646.0,2.677500916994177,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",25,True,126,uniform,1,44.8998886412873
True,582.0,2.361448958021356,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",26,True,126,uniform,1,44.8998886412873
True,606.0,2.5043437920103315,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",27,True,126,uniform,1,44.8998886412873
True,1015.0,4.645336666988442,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",28,True,126,uniform,1,44.8998886412873
True,618.0,2.5934964999905787,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",29,True,126,uniform,1,44.8998886412873
True,558.0,2.316267082991544,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",30,True,126,uniform,1,44.8998886412873
True,650.0,2.68137766700238,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",31,True,126,uniform,1,44.8998886412873
True,583.0,2.450608707993524,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",32,True,126,uniform,1,44.8998886412873
True,597.0,2.551928417000454,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",33,True,126,uniform,1,44.8998886412873
True,602.0,2.586826459009899,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",34,True,126,uniform,1,44.8998886412873
True,614.0,2.643501791986637,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",35,True,126,uniform,1,44.8998886412873
True,558.0,2.3401669170125388,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",36,True,126,uniform,1,44.8998886412873
True,608.0,2.614701957994839,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",37,True,126,uniform,1,44.8998886412873
True,623.0,2.7584442499792203,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",38,True,126,uniform,1,44.8998886412873
True,544.0,2.2584118749946356,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",39,True,126,uniform,1,44.8998886412873
True,595.0,2.6563768750056624,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",40,True,126,uniform,1,44.8998886412873
True,649.0,2.9568951670080423,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",41,True,126,uniform,1,44.8998886412873
True,656.0,2.8814286249980796,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",42,True,126,uniform,1,44.8998886412873
True,542.0,2.295536291989265,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",43,True,126,uniform,1,44.8998886412873
True,592.0,2.615266832988709,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",44,True,126,uniform,1,44.8998886412873
True,591.0,2.636212625016924,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",45,True,126,uniform,1,44.8998886412873
True,625.0,2.884599166980479,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",46,True,126,uniform,1,44.8998886412873
True,616.0,2.846297665993916,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",47,True,126,uniform,1,44.8998886412873
True,749.0,3.6111796670011245,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",48,True,126,uniform,1,44.8998886412873
True,592.0,2.743527125014225,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",49,True,126,uniform,1,44.8998886412873
True,822.0,3.8174732500046957,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",50,True,126,uniform,1,44.8998886412873
True,746.0,3.586147708003409,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",51,True,126,uniform,1,44.8998886412873
True,595.0,2.816377167007886,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",52,True,126,uniform,1,44.8998886412873
True,607.0,2.8834930830053054,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",53,True,126,uniform,1,44.8998886412873
True,567.0,2.6631539579830132,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",54,True,126,uniform,1,44.8998886412873
True,613.0,3.0106622919847723,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",55,True,126,uniform,1,44.8998886412873
True,602.0,2.911175000015646,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",56,True,126,uniform,1,44.8998886412873
True,550.0,2.5840978329943027,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",57,True,126,uniform,1,44.8998886412873
True,601.0,2.9901399159862194,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",58,True,126,uniform,1,44.8998886412873
True,564.0,2.8875112080131657,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",59,True,126,uniform,1,44.8998886412873
True,619.0,3.114975082979072,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",60,True,126,uniform,1,44.8998886412873
True,577.0,2.88718054202036,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",61,True,126,uniform,1,44.8998886412873
True,565.0,2.9557686249900144,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",62,True,126,uniform,1,44.8998886412873
True,617.0,3.1546608339995146,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",63,True,126,uniform,1,44.8998886412873
True,564.0,2.7333529999887105,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",64,True,126,uniform,1,44.8998886412873
True,552.0,2.6687827089917846,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",65,True,126,uniform,1,44.8998886412873
True,613.0,3.1139657919993624,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",66,True,126,uniform,1,44.8998886412873
True,594.0,2.9772299590113107,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",67,True,126,uniform,1,44.8998886412873
True,582.0,2.925826666003559,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",68,True,126,uniform,1,44.8998886412873
True,571.0,2.8170767500123475,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",69,True,126,uniform,1,44.8998886412873
True,585.0,3.0290482090204023,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",70,True,126,uniform,1,44.8998886412873
True,558.0,2.804979333013762,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",71,True,126,uniform,1,44.8998886412873
True,563.0,2.8835793329926673,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",72,True,126,uniform,1,44.8998886412873
True,584.0,3.0108711249777116,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",73,True,126,uniform,1,44.8998886412873
True,559.0,2.835935833019903,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",74,True,126,uniform,1,44.8998886412873
True,576.0,2.976948208990507,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",75,True,126,uniform,1,44.8998886412873
True,558.0,2.859927333018277,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",76,True,126,uniform,1,44.8998886412873
True,572.0,2.964132833003532,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",77,True,126,uniform,1,44.8998886412873
True,560.0,2.9047172499995213,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",78,True,126,uniform,1,44.8998886412873
True,565.0,2.923187207983574,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",79,True,126,uniform,1,44.8998886412873
True,576.0,2.9640530420001596,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",80,True,126,uniform,1,44.8998886412873
True,557.0,2.9376560829987284,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",81,True,126,uniform,1,44.8998886412873
True,535.0,2.7977163339965045,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",82,True,126,uniform,1,44.8998886412873
True,608.0,3.371874333010055,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",83,True,126,uniform,1,44.8998886412873
True,588.0,3.209911584010115,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",84,True,126,uniform,1,44.8998886412873
True,569.0,3.115600290999282,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",85,True,126,uniform,1,44.8998886412873
True,526.0,2.745776166993892,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",86,True,126,uniform,1,44.8998886412873
True,582.0,3.2138145419885404,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",87,True,126,uniform,1,44.8998886412873
True,592.0,3.3276187919836957,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",88,True,126,uniform,1,44.8998886412873
True,561.0,3.072658999997657,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",89,True,126,uniform,1,44.8998886412873
True,575.0,3.1367056249873713,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",90,True,126,uniform,1,44.8998886412873
True,574.0,3.235355624987278,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",91,True,126,uniform,1,44.8998886412873
True,538.0,2.909601457999088,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",92,True,126,uniform,1,44.8998886412873
True,554.0,3.070680332981283,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",93,True,126,uniform,1,44.8998886412873
True,652.0,3.8923926669813227,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",94,True,126,uniform,1,44.8998886412873
True,558.0,3.142597415979253,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",95,True,126,uniform,1,44.8998886412873
True,570.0,3.2903181669826154,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",96,True,126,uniform,1,44.8998886412873
True,573.0,3.33189666600083,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",97,True,126,uniform,1,44.8998886412873
True,603.0,3.526992541999789,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",98,True,126,uniform,1,44.8998886412873
True,560.0,3.203261582995765,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",99,True,126,uniform,1,44.8998886412873
True,567.0,3.233668958011549,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",100,True,126,uniform,1,44.8998886412873
True,556.0,3.205165042018052,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",101,True,126,uniform,1,44.8998886412873
True,559.0,3.2553545830014627,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",102,True,126,uniform,1,44.8998886412873
True,589.0,3.5241873750055674,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",103,True,126,uniform,1,44.8998886412873
True,562.0,3.2452721250010654,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",104,True,126,uniform,1,44.8998886412873
True,575.0,3.4085666250030044,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",105,True,126,uniform,1,44.8998886412873
True,573.0,3.4309629169874825,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",106,True,126,uniform,1,44.8998886412873
True,549.0,3.2805062090046704,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",107,True,126,uniform,1,44.8998886412873
True,552.0,3.2623337080003694,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",108,True,126,uniform,1,44.8998886412873
True,623.0,3.913894875004189,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",109,True,126,uniform,1,44.8998886412873
True,606.0,3.748497833003057,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",110,True,126,uniform,1,44.8998886412873
True,547.0,3.2074067080102395,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",111,True,126,uniform,1,44.8998886412873
True,583.0,3.5765897080127615,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",112,True,126,uniform,1,44.8998886412873
True,540.0,3.207113083015429,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",113,True,126,uniform,1,44.8998886412873
True,601.0,3.763018625002587,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",114,True,126,uniform,1,44.8998886412873
True,577.0,3.6247790830093436,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",115,True,126,uniform,1,44.8998886412873
True,574.0,3.5952289999986533,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",116,True,126,uniform,1,44.8998886412873
True,539.0,3.2665025000169408,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",117,True,126,uniform,1,44.8998886412873
True,574.0,3.652896375017008,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",118,True,126,uniform,1,44.8998886412873
True,557.0,3.426697291986784,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",119,True,126,uniform,1,44.8998886412873
True,561.0,3.4710709159844555,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",120,True,126,uniform,1,44.8998886412873
True,555.0,3.4570025420107413,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",121,True,126,uniform,1,44.8998886412873
True,586.0,3.8394785830168985,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",122,True,126,uniform,1,44.8998886412873
True,561.0,3.517375166004058,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",123,True,126,uniform,1,44.8998886412873
True,554.0,3.5214780000096653,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",124,True,126,uniform,1,44.8998886412873
True,518.0,3.1395200830011163,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",125,True,126,uniform,1,44.8998886412873
False,,1.6408692499971949,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",1,True,127,uniform,1,45.077710678338576
False,,2.26754537501256,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",2,True,127,uniform,1,45.077710678338576
False,,3.8470028750016354,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",3,True,127,uniform,1,45.077710678338576
False,,4.189519875013502,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",4,True,127,uniform,1,45.077710678338576
False,,4.942395541991573,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",5,True,127,uniform,1,45.077710678338576
False,,6.195590999996057,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",6,True,127,uniform,1,45.077710678338576
False,,4.7174772919970565,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",7,True,127,uniform,1,45.077710678338576
False,,6.344439832988428,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",8,True,127,uniform,1,45.077710678338576
True,685.0,2.0477445000142325,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",9,True,127,uniform,1,45.077710678338576
False,,7.763143707998097,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",10,True,127,uniform,1,45.077710678338576
False,,8.55284579101135,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",11,True,127,uniform,1,45.077710678338576
True,657.0,2.41233704102342,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",12,True,127,uniform,1,45.077710678338576
True,703.0,2.540132333000656,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",13,True,127,uniform,1,45.077710678338576
False,,7.519513000006555,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",14,True,127,uniform,1,45.077710678338576
False,,7.560684041003697,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",15,True,127,uniform,1,45.077710678338576
True,1312.0,5.168825291999383,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",16,True,127,uniform,1,45.077710678338576
True,928.0,4.051958040974569,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",17,True,127,uniform,1,45.077710678338576
True,1315.0,5.606859499996062,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",18,True,127,uniform,1,45.077710678338576
True,1289.0,5.63699075000477,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",19,True,127,uniform,1,45.077710678338576
True,1151.0,4.9754923330037855,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",20,True,127,uniform,1,45.077710678338576
True,591.0,2.182222792005632,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",21,True,127,uniform,1,45.077710678338576
True,731.0,2.8142791659920476,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",22,True,127,uniform,1,45.077710678338576
True,646.0,2.490539958991576,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",23,True,127,uniform,1,45.077710678338576
True,950.0,3.812287375010783,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",24,True,127,uniform,1,45.077710678338576
True,681.0,2.6799965419922955,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",25,True,127,uniform,1,45.077710678338576
True,612.0,2.377586667018477,3,2000,none,3,"[[ 0  0]
 [ 0 50]
 [50  0]]",26,True,127,uniform,1,45.077710678338576
