Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dt,drone_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
False,,6.2817554579960415,1,2000,none,3,1.0,[[0 0]],5,False,67,uniform,0,32.7414110874898
False,,6.395617375004804,1,2000,none,3,1.0,[[0 0]],7,False,67,uniform,0,32.7414110874898
False,,6.4842563749989495,1,2000,none,3,1.0,[[0 0]],9,False,67,uniform,0,32.7414110874898
False,,6.343478000009782,1,2000,none,3,1.0,[[0 0]],11,False,67,uniform,0,32.7414110874898
False,,6.412023583005066,1,2000,none,3,1.0,[[0 0]],13,False,67,uniform,0,32.7414110874898
False,,6.870632249992923,1,2000,none,3,1.0,[[0 0]],15,False,67,uniform,0,32.7414110874898
False,,6.566540165993501,1,2000,none,3,1.0,[[0 0]],17,False,67,uniform,0,32.7414110874898
False,,6.621190208999906,1,2000,none,3,1.0,[[0 0]],19,False,67,uniform,0,32.7414110874898
False,,6.172284625004977,1,2000,none,3,1.0,[[0 0]],21,False,67,uniform,0,32.7414110874898
False,,6.001264249993255,1,2000,none,3,1.0,[[0 0]],23,False,67,uniform,0,32.7414110874898
False,,6.039369084013742,1,2000,none,3,1.0,[[0 0]],25,False,67,uniform,0,32.7414110874898
False,,6.00529370798904,1,2000,none,3,1.0,[[0 0]],27,False,67,uniform,0,32.7414110874898
False,,6.018971416997374,1,2000,none,3,1.0,[[0 0]],29,False,67,uniform,0,32.7414110874898
False,,6.0031477919983445,1,2000,none,3,1.0,[[0 0]],31,False,67,uniform,0,32.7414110874898
False,,6.033665957991616,1,2000,none,3,1.0,[[0 0]],33,False,67,uniform,0,32.7414110874898
False,,6.103791625006124,1,2000,none,3,1.0,[[0 0]],35,False,67,uniform,0,32.7414110874898
False,,6.998119957992458,1,2000,none,3,1.0,[[0 0]],1,False,72,uniform,0,33.94112549695428
False,,6.662570792002953,1,2000,none,3,1.0,[[0 0]],3,False,72,uniform,0,33.94112549695428
False,,6.89323337499809,1,2000,none,3,1.0,[[0 0]],5,False,72,uniform,0,33.94112549695428
False,,6.718534625004395,1,2000,none,3,1.0,[[0 0]],7,False,72,uniform,0,33.94112549695428
False,,6.62889720799285,1,2000,none,3,1.0,[[0 0]],9,False,72,uniform,0,33.94112549695428
False,,6.584484166000038,1,2000,none,3,1.0,[[0 0]],11,False,72,uniform,0,33.94112549695428
False,,6.550097708008252,1,2000,none,3,1.0,[[0 0]],13,False,72,uniform,0,33.94112549695428
False,,6.464682958001504,1,2000,none,3,1.0,[[0 0]],15,False,72,uniform,0,33.94112549695428
False,,6.500494332998642,1,2000,none,3,1.0,[[0 0]],17,False,72,uniform,0,33.94112549695428
False,,6.479681374999927,1,2000,none,3,1.0,[[0 0]],19,False,72,uniform,0,33.94112549695428
False,,6.72785374999512,1,2000,none,3,1.0,[[0 0]],21,False,72,uniform,0,33.94112549695428
False,,6.611228499998106,1,2000,none,3,1.0,[[0 0]],23,False,72,uniform,0,33.94112549695428
False,,6.572010625008261,1,2000,none,3,1.0,[[0 0]],25,False,72,uniform,0,33.94112549695428
False,,6.622078415995929,1,2000,none,3,1.0,[[0 0]],27,False,72,uniform,0,33.94112549695428
False,,6.588246207989869,1,2000,none,3,1.0,[[0 0]],29,False,72,uniform,0,33.94112549695428
False,,6.728727416993934,1,2000,none,3,1.0,[[0 0]],31,False,72,uniform,0,33.94112549695428
False,,6.829035041999305,1,2000,none,3,1.0,[[0 0]],33,False,72,uniform,0,33.94112549695428
False,,6.93117858300684,1,2000,none,3,1.0,[[0 0]],35,False,72,uniform,0,33.94112549695428
